year,epi_week,temp_max_mean,temp_min_mean,temp_mean,precipitation,humidity_mean,heat_index_mean,n_dias,fecha_inicio,temp_mean_anomaly,precipitation_anomaly,humidity_mean_anomaly
2023,37,21.042857142857144,11.357142857142858,15.885714285714286,25.6,59.5,15.885714285714286,7,2023-09-11,0.4178571428571427,19.175,-3.1964285714285765
2023,38,17.428571428571427,11.799999999999999,14.385714285714286,0.0,77.57142857142857,14.385714285714286,7,2023-09-18,-1.9249999999999972,-11.925,9.07142857142857
2023,39,18.75714285714286,9.657142857142857,14.085714285714285,0.0,64.57142857142857,14.085714285714285,7,2023-09-25,-1.4821428571428577,-3.425,2.6607142857142847
2023,40,22.642857142857142,11.514285714285714,16.814285714285713,3.9000000000000004,54.785714285714285,16.814285714285713,7,2023-10-02,-0.571428571428573,-2.825,-3.9285714285714306
2023,41,22.457142857142856,11.37142857142857,16.785714285714285,4.9,56.642857142857146,16.785714285714285,7,2023-10-09,-0.18928571428571672,-0.10000000000000053,-3.5357142857142847
2023,42,22.728571428571428,14.314285714285713,18.185714285714287,4.6000000000000005,68.85714285714286,18.185714285714287,7,2023-10-16,-0.4107142857142847,-2.0250000000000004,1.0357142857142918
2023,43,23.071428571428573,15.0,18.985714285714288,31.0,68.35714285714286,18.985714285714288,7,2023-10-23,-0.8642857142857139,-0.02499999999999858,3.5714285714285836
2023,44,19.0,11.62857142857143,15.471428571428572,58.3,70.85714285714286,15.471428571428572,7,2023-10-30,-2.5749999999999993,41.65,9.035714285714292
2023,45,25.914285714285715,16.7,21.085714285714285,34.8,62.5,21.085714285714285,7,2023-11-06,1.0142857142857125,6.4999999999999964,-1.267857142857146
2023,46,25.385714285714283,14.928571428571429,20.157142857142855,8.2,56.857142857142854,20.157142857142855,7,2023-11-13,-1.692857142857143,-12.25,-1.482142857142854
2023,47,28.185714285714287,16.8,22.414285714285715,4.9,54.785714285714285,22.414285714285715,7,2023-11-20,1.2678571428571423,-3.3499999999999996,-5.160714285714285
2023,48,28.142857142857142,19.171428571428574,23.414285714285715,19.1,67.92857142857143,23.414285714285715,7,2023-11-27,0.4535714285714292,-6.024999999999999,-0.0714285714285694
2023,49,24.085714285714285,16.82857142857143,20.314285714285713,20.200000000000003,70.92857142857143,20.314285714285713,7,2023-12-04,-2.892857142857146,5.6250000000000036,10.5
2023,50,30.62857142857143,22.057142857142857,26.057142857142857,51.8,70.14285714285714,26.675282568242526,7,2023-12-11,2.125,32.974999999999994,8.142857142857139
2023,51,26.685714285714287,17.914285714285715,22.057142857142857,8.4,68.57142857142857,22.057142857142857,7,2023-12-18,-1.0392857142857146,0.9749999999999996,7.553571428571431
2023,52,27.12857142857143,18.085714285714285,22.67142857142857,11.7,59.714285714285715,22.67142857142857,7,2023-12-25,-2.095714285714287,7.64,2.750000000000007
2024,1,29.157142857142855,21.24285714285714,24.785714285714285,15.600000000000001,66.5,24.785714285714285,7,2024-01-01,-1.2514285714285727,10.3,13.304761904761904
2024,2,30.685714285714287,20.599999999999998,25.400000000000002,1.1,60.285714285714285,25.560384003942975,7,2024-01-08,-1.0785714285714292,-1.725,6.714285714285715
2024,3,28.357142857142858,19.32857142857143,23.728571428571428,19.5,65.57142857142857,23.728571428571428,7,2024-01-15,-1.7607142857142861,-9.350000000000001,-0.75
2024,4,29.085714285714285,21.3,24.97142857142857,0.0,58.214285714285715,24.97142857142857,7,2024-01-22,-0.4107142857142847,-7.8,-2.375
2024,5,34.32857142857143,23.74285714285714,28.514285714285712,0.0,55.42857142857143,29.801085378696392,7,2024-01-29,3.057142857142857,-12.775,-5.553571428571431
2024,6,33.15714285714286,24.52857142857143,27.97142857142857,46.2,69.5,29.710025700738814,7,2024-02-05,1.6892857142857132,9.300000000000004,9.05357142857143
2024,7,26.685714285714287,19.5,23.057142857142857,16.6,65.92857142857143,23.057142857142857,7,2024-02-12,-0.13214285714285978,2.8249999999999993,5.678571428571431
2024,8,28.771428571428572,21.428571428571427,24.842857142857145,2.9,68.14285714285714,24.842857142857145,7,2024-02-19,0.3392857142857153,-24.275000000000002,4.017857142857139
2024,9,28.157142857142855,20.957142857142856,24.12857142857143,42.5,71.64285714285714,24.12857142857143,7,2024-02-26,-0.985714285714284,21.425,5.0
2024,10,27.542857142857144,18.74285714285714,22.957142857142856,28.6,63.142857142857146,22.957142857142856,7,2024-03-04,-1.4142857142857146,-3.4499999999999957,-0.1607142857142847
2024,11,26.314285714285713,21.785714285714285,23.785714285714285,179.3,81.0,23.785714285714285,7,2024-03-11,1.0999999999999979,128.15,13.57142857142857
2024,12,25.585714285714285,18.085714285714285,21.7,24.9,71.64285714285714,21.7,7,2024-03-18,0.0892857142857153,-2.4499999999999993,2.1785714285714306
2024,13,27.12857142857143,18.414285714285715,22.271428571428572,1.8,68.21428571428571,22.271428571428572,7,2024-03-25,2.0642857142857167,-13.524999999999999,2.874999999999986
2024,14,23.085714285714285,15.057142857142859,18.97142857142857,22.4,71.71428571428571,18.97142857142857,7,2024-04-01,0.18214285714285694,14.399999999999999,5.714285714285708
2024,15,21.185714285714287,15.271428571428572,18.228571428571428,39.2,75.5,18.228571428571428,7,2024-04-08,0.20357142857142918,17.975,5.982142857142861
2024,16,23.842857142857145,15.785714285714286,19.585714285714285,42.8,73.0,19.585714285714285,7,2024-04-15,2.1642857142857146,24.549999999999997,6.035714285714278
2024,17,19.571428571428573,12.857142857142858,16.2,25.3,71.35714285714286,16.2,7,2024-04-22,-1.0321428571428584,-1.6999999999999993,1.8392857142857224
2024,18,18.97142857142857,12.014285714285714,15.4,4.6,72.71428571428571,15.4,7,2024-04-29,-0.382142857142858,-4.75,3.0
2024,19,17.214285714285715,11.142857142857142,14.142857142857142,7.3999999999999995,76.35714285714286,14.142857142857142,7,2024-05-06,-1.182142857142857,-1.8750000000000009,4.696428571428569
