year,epi_week,comuna_id,confirmed_cases,temp_max_mean,temp_min_mean,temp_mean,precipitation,humidity_mean,heat_index_mean,temp_mean_anomaly,precipitation_anomaly,humidity_mean_anomaly
2025,44,12,0,20.557,11.943,16.1,3.7,66.071,16.1,-1.946,-12.95,4.25
2025,44,13,0,20.557,11.943,16.1,3.7,66.071,16.1,-1.946,-12.95,4.25
2025,44,14,0,20.557,11.943,16.1,3.7,66.071,16.1,-1.946,-12.95,4.25
2025,44,15,0,20.557,11.943,16.1,3.7,66.071,16.1,-1.946,-12.95,4.25
2025,45,1,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,2,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,3,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,4,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,5,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,6,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,7,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,8,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,9,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,10,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,11,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,12,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,13,1,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,14,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,45,15,0,21.614,13.643,17.486,19.2,71.857,17.486,-2.586,-9.1,8.089
2025,46,1,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,2,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,3,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,4,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,5,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,6,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,7,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,8,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,9,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,10,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,11,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,12,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,13,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,14,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,46,15,0,28.529,14.729,21.886,38.4,60.571,21.886,0.036,17.95,2.232
2025,47,1,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,2,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,3,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,4,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,5,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,6,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,7,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,8,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,9,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,10,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,11,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,12,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,13,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,14,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,47,15,0,23.543,13.229,18.229,22.4,61.571,18.229,-2.918,14.15,1.625
2025,48,1,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,2,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,3,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,4,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,5,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,6,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,7,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,8,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,9,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,10,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,11,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,12,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,13,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,14,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,48,15,0,26.329,17.314,21.814,11.6,69.643,21.814,-1.146,-13.525,1.643
2025,49,1,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,2,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,3,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,4,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,5,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,6,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,7,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,8,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,9,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,10,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,11,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,12,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,13,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,14,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,49,15,0,29.871,18.943,24.214,9.2,62.786,24.383,1.007,-5.375,2.357
2025,50,1,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,2,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,3,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,4,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,5,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,6,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,7,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,8,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,9,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,10,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,11,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,12,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,13,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,14,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,50,15,0,29.1,18.843,23.686,19.3,67.286,23.686,-0.246,0.475,5.286
2025,51,1,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,2,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,3,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,4,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,5,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,6,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,7,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,8,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,9,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,10,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,11,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,12,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,13,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,14,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,51,15,0,29.357,18.186,23.986,6.8,58.286,24.028,0.889,-0.625,-2.732
2025,52,1,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,2,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,3,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,4,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,5,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,6,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,7,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,8,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,9,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,10,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,11,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,12,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,13,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,14,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
2025,52,15,0,33.229,21.229,27.043,1.1,58.929,27.616,2.276,-2.96,1.964
